id,experiment,input,label,max,min
0,0.1-2,0.9158228763717124,0.815881188,1.311237624,-1.388940594
0,0.1-2,1.0078695927837091,0.874158416,1.311237624,-1.388940594
0,0.1-2,1.055680759142633,0.893584158,1.311237624,-1.388940594
0,0.1-2,1.131370402711195,0.951861386,1.311237624,-1.388940594
0,0.1-2,1.15092837866423,1.107267327,1.311237624,-1.388940594
0,0.1-2,1.2616410224424386,1.078128713,1.311237624,-1.388940594
0,0.1-2,1.1599287465487182,1.165544554,1.311237624,-1.388940594
0,0.1-2,0.7788932010671871,1.146118812,1.311237624,-1.388940594
0,0.1-2,0.6820954987757026,0.864445545,1.311237624,-1.388940594
0,0.1-2,0.6304135633009049,0.60219802,1.311237624,-1.388940594
0,0.1-2,0.628511205716805,0.660475248,1.311237624,-1.388940594
0,0.1-2,0.5567988624235796,0.611910891,1.311237624,-1.388940594
0,0.1-2,0.4734058933642502,0.60219802,1.311237624,-1.388940594
0,0.1-2,0.2873601252729271,0.466217822,1.311237624,-1.388940594
0,0.1-2,0.1750505656655882,0.407940594,1.311237624,-1.388940594
0,0.1-2,0.1401807486873462,0.155405941,1.311237624,-1.388940594
0,0.1-2,0.0184373266905113,0.155405941,1.311237624,-1.388940594
0,0.1-2,-0.1299952208371846,0.009712871,1.311237624,-1.388940594
0,0.1-2,-0.270857008336578,-0.106841584,1.311237624,-1.388940594
0,0.1-2,-0.4487924457344895,-0.213683168,1.311237624,-1.388940594
0,0.1-2,-0.6126389961380351,-0.407940594,1.311237624,-1.388940594
0,0.1-2,-0.6226893737079932,-0.573059406,1.311237624,-1.388940594
0,0.1-2,-0.7229946007315996,-0.573059406,1.311237624,-1.388940594
0,0.1-2,-0.8058013593035421,-0.670188119,1.311237624,-1.388940594
0,0.1-2,-0.93012012156155,-0.835306931,1.311237624,-1.388940594
0,0.1-2,-0.9900097897043812,-0.825594059,1.311237624,-1.388940594
0,0.1-2,-1.1067325427539512,-1.000425743,1.311237624,-1.388940594
0,0.1-2,-1.2047236259084682,-0.990712871,1.311237624,-1.388940594
0,0.1-2,-1.3152439977207755,-1.165544554,1.311237624,-1.388940594
0,0.1-2,-1.0656657208968543,-1.233534653,1.311237624,-1.388940594
0,0.1-2,-0.7958393267951248,-1.175257426,1.311237624,-1.388940594
0,0.1-2,-0.7365761376059756,-0.75760396,1.311237624,-1.388940594
0,0.1-2,-0.7693238383901749,-0.738178218,1.311237624,-1.388940594
0,0.1-2,-0.7743782762211485,-0.670188119,1.311237624,-1.388940594
0,0.1-2,-0.7801398130182028,-0.815881188,1.311237624,-1.388940594
0,0.1-2,-0.6875946485952692,-0.718752475,1.311237624,-1.388940594
0,0.1-2,-0.5952718932934122,-0.777029703,1.311237624,-1.388940594
0,0.1-2,-0.4724665328212758,-0.543920792,1.311237624,-1.388940594
0,0.1-2,-0.3554919535742952,-0.592485149,1.311237624,-1.388940594
0,0.1-2,-0.2740679172423911,-0.349663366,1.311237624,-1.388940594
0,0.1-2,-0.0958088920739573,-0.330237624,1.311237624,-1.388940594
0,0.1-2,0.0061205284716833,-0.174831683,1.311237624,-1.388940594
0,0.1-2,0.1083358507375457,-0.038851485,1.311237624,-1.388940594
0,0.1-2,0.2112168544760213,0.067990099,1.311237624,-1.388940594
0,0.1-2,0.3894531389912496,0.126267327,1.311237624,-1.388940594
0,0.1-2,0.457808812419205,0.291386139,1.311237624,-1.388940594
0,0.1-2,0.5992313091381536,0.446792079,1.311237624,-1.388940594
0,0.1-2,0.7521127277260946,0.553633663,1.311237624,-1.388940594
0,0.1-2,0.7976812826575103,0.650762376,1.311237624,-1.388940594
0,0.1-2,0.8876261156380365,0.815881188,1.311237624,-1.388940594
0,0.1-2,0.9476474749394174,0.806168317,1.311237624,-1.388940594
0,0.1-2,1.0011171153775154,0.971287129,1.311237624,-1.388940594
0,0.1-2,0.9879459114819752,0.932435644,1.311237624,-1.388940594
0,0.1-2,1.0871766245065833,0.951861386,1.311237624,-1.388940594
0,0.1-2,1.14558690384264,1.029564356,1.311237624,-1.388940594
0,0.1-2,1.2569966623043456,1.078128713,1.311237624,-1.388940594
0,0.1-2,1.1078067398976277,1.087841584,1.311237624,-1.388940594
0,0.1-2,0.87429044202861,1.126693069,1.311237624,-1.388940594
0,0.1-2,0.6917137665656801,0.815881188,1.311237624,-1.388940594
0,0.1-2,0.6533095668357249,0.582772277,1.311237624,-1.388940594
0,0.1-2,0.628569369227975,0.60219802,1.311237624,-1.388940594
0,0.1-2,0.6487653741390317,0.563346535,1.311237624,-1.388940594
0,0.1-2,0.4809251634381911,0.611910891,1.311237624,-1.388940594
0,0.1-2,0.3918898426561814,0.446792079,1.311237624,-1.388940594
0,0.1-2,0.2255744010400646,0.37880198,1.311237624,-1.388940594
0,0.1-2,0.0796849641113074,0.174831683,1.311237624,-1.388940594
0,0.1-2,-0.0204175114714641,0.087415842,1.311237624,-1.388940594
0,0.1-2,-0.1197636919390278,-0.029138614,1.311237624,-1.388940594
0,0.1-2,-0.2244074500700934,-0.135980198,1.311237624,-1.388940594
0,0.1-2,-0.4548828428507643,-0.291386139,1.311237624,-1.388940594
0,0.1-2,-0.5247793267330534,-0.369089109,1.311237624,-1.388940594
0,0.1-2,-0.5949662480312903,-0.495356436,1.311237624,-1.388940594
0,0.1-2,-0.6914655922575512,-0.621623762,1.311237624,-1.388940594
0,0.1-2,-0.8415881247115534,-0.670188119,1.311237624,-1.388940594
0,0.1-2,-0.9100197102888092,-0.796455446,1.311237624,-1.388940594
0,0.1-2,-1.07809158384212,-0.874158416,1.311237624,-1.388940594
0,0.1-2,-1.0642292908683255,-1.078128713,1.311237624,-1.388940594
0,0.1-2,-1.1643938457367953,-1.019851485,1.311237624,-1.388940594
0,0.1-2,-1.2927583071828606,-1.107267327,1.311237624,-1.388940594
0,0.1-2,-1.093292371898909,-1.340376238,1.311237624,-1.388940594
0,0.1-2,-0.8702561158537371,-1.194683168,1.311237624,-1.388940594
0,0.1-2,-0.709881204736318,-0.738178218,1.311237624,-1.388940594
0,0.1-2,-0.7326111701767825,-0.709039604,1.311237624,-1.388940594
0,0.1-2,-0.7996650396303023,-0.689613861,1.311237624,-1.388940594
0,0.1-2,-0.7698863056472708,-0.825594059,1.311237624,-1.388940594
0,0.1-2,-0.6880365492660232,-0.67990099,1.311237624,-1.388940594
0,0.1-2,-0.6187642849272821,-0.777029703,1.311237624,-1.388940594
0,0.1-2,-0.4688581267985739,-0.543920792,1.311237624,-1.388940594
0,0.1-2,-0.4021260882378769,-0.543920792,1.311237624,-1.388940594
0,0.1-2,-0.2684388997787112,-0.30109901,1.311237624,-1.388940594
0,0.1-2,-0.2073585924553645,-0.310811881,1.311237624,-1.388940594
0,0.1-2,-0.0158906479599658,-0.116554455,1.311237624,-1.388940594
0,0.1-2,0.1359631507538928,-0.038851485,1.311237624,-1.388940594
0,0.1-2,0.2201770541525483,0.165118812,1.311237624,-1.388940594
0,0.1-2,0.3312406332872075,0.145693069,1.311237624,-1.388940594
0,0.1-2,0.4545946543942679,0.359376238,1.311237624,-1.388940594
0,0.1-2,0.5574268331573817,0.30109901,1.311237624,-1.388940594
0,0.1-2,0.7080590618715197,0.534207921,1.311237624,-1.388940594
0,0.1-2,0.8148152691851299,0.631336634,1.311237624,-1.388940594
0,0.1-2,0.9144508356301252,0.854732673,1.311237624,-1.388940594
0,0.1-2,0.9882403755924526,0.777029703,1.311237624,-1.388940594
0,0.1-2,0.9465094940589194,0.942148515,1.311237624,-1.388940594
0,0.1-2,1.0123713735037994,0.864445545,1.311237624,-1.388940594
0,0.1-2,1.0832231367158376,1.029564356,1.311237624,-1.388940594
0,0.1-2,1.1398843873756048,0.990712871,1.311237624,-1.388940594
