Time (s),Raw Acceleration,Acceleration x (m/s^2)
29.1,2579,0.009712871
29.11,2585,-0.048564356
29.12,2578,0.019425743
29.13,2589,-0.087415842
29.14,2580,0
29.15,2586,-0.058277228
29.16,2576,0.038851485
29.17,2584,-0.038851485
29.18,2575,0.048564356
29.19,2588,-0.07770297
29.2,2581,-0.009712871
29.21,2581,-0.009712871
29.22,2581,-0.009712871
29.23,2581,-0.009712871
29.24,2585,-0.048564356
29.25,2580,0
29.26,2579,0.009712871
29.27,2582,-0.019425743
29.28,2583,-0.029138614
29.29,2578,0.019425743
29.3,2583,-0.029138614
29.31,2576,0.038851485
29.32,2579,0.009712871
29.33,2579,0.009712871
29.34,2584,-0.038851485
29.35,2576,0.038851485
29.36,2584,-0.038851485
29.37,2579,0.009712871
29.38,2585,-0.048564356
29.39,2578,0.019425743
29.4,2587,-0.067990099
29.41,2574,0.058277228
29.42,2588,-0.07770297
29.43,2573,0.067990099
29.44,2589,-0.087415842
29.45,2579,0.009712871
29.46,2584,-0.038851485
29.47,2581,-0.009712871
29.48,2580,0
29.49,2585,-0.048564356
29.5,2584,-0.038851485
29.51,2582,-0.019425743
29.52,2580,0
29.53,2582,-0.019425743
29.54,2584,-0.038851485
29.55,2583,-0.029138614
29.56,2579,0.009712871
29.57,2588,-0.07770297
29.58,2578,0.019425743
29.59,2581,-0.009712871
29.6,2581,-0.009712871
29.61,2585,-0.048564356
29.62,2584,-0.038851485
29.63,2592,-0.116554455
29.64,2579,0.009712871
29.65,2592,-0.116554455
29.66,2574,0.058277228
29.67,2588,-0.07770297
29.68,2576,0.038851485
29.69,2588,-0.07770297
29.7,2582,-0.019425743
29.71,2590,-0.097128713
29.72,2580,0
29.73,2586,-0.058277228
29.74,2576,0.038851485
29.75,2585,-0.048564356
29.76,2581,-0.009712871
29.77,2584,-0.038851485
29.78,2582,-0.019425743
29.79,2586,-0.058277228
29.8,2581,-0.009712871
29.81,2583,-0.029138614
29.82,2584,-0.038851485
29.83,2577,0.029138614
29.84,2582,-0.019425743
29.85,2577,0.029138614
29.86,2585,-0.048564356
29.87,2579,0.009712871
29.88,2584,-0.038851485
29.89,2580,0
29.9,2588,-0.07770297
29.91,2578,0.019425743
29.92,2585,-0.048564356
29.93,2577,0.029138614
29.94,2586,-0.058277228
29.95,2578,0.019425743
29.96,2583,-0.029138614
29.97,2574,0.058277228
29.98,2590,-0.097128713
29.99,2576,0.038851485
